IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,InjurySeverityCde,KABCO_Code,KABCO,Environmental_Factors,Human_Factors,Vehicular_Factors
28115131,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,VALLEY VIEW,,REYNOLDS,37.01466498,-85.92732805,9.432,5/3/2021,1622,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44326.95118,FALSE,2410,Accepted,5,5,O,,,
28116175,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,S,,CAVALRY,,,,,36.98478602,-85.93161167,12.979,5/10/2021,1925,2,2,0,3,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DUSK,,,44327.27336,FALSE,2276,Accepted,5,4,C,,INATTENTION,
28120685,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,DAVIS,ST,,,,,,,,37.0009614,-85.90352393,0.087,5/1/2021,1625,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44328.16077,FALSE,2260,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,
28120687,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,BEAVER,,AIRPORT,37.02725189,-85.93877588,8.355,4/27/2021,1038,3,3,0,1,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44328.16083,FALSE,2274,Accepted,5,3,B,,DISTRACTION,
28136936,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,RACE,ST,N,,,,FRONT,,MITCHELL,36.99819532,-85.91169314,1.663,5/13/2021,1620,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,44332.31511,FALSE,2240,Accepted,5,5,O,,MISJUDGE CLEARANCE,
28140761,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,BURKESVILLE,RD,,,,KY1330,KINO,KY0839,NOBOB,36.93052266,-85.81252309,17.158,5/1/2021,1459,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44333.45439,FALSE,172,Accepted,5,5,O,,,
28140763,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,HOLLOW,RD,,,,,,,,36.97713369,-85.87771123,0.647,4/26/2021,1525,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,44333.45448,FALSE,178,Accepted,5,4,C,,FELL ASLEEP,
28140768,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0252,,FINNEY,RD,,,,,,,,36.94239873,-86.02794711,7.111,5/6/2021,2138,1,1,0,0,CLEAR,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44333.45455,FALSE,181,Accepted,5,5,O,ANIMALS ACTION,,
28140770,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY1318,,TOBACCO,RD,,,,,,,,36.87847593,-86.00948619,4.15,5/9/2021,1151,1,1,0,0,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,,,44333.45459,FALSE,170,Accepted,5,5,O,SLIPPERY SURFACE,,
28140778,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,BURKESVILLE,RD,,,WITTY,,,,,36.94682347,-85.83980255,15.209,5/4/2021,1954,2,2,0,1,CLEAR,DRY,TRUE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44333.45472,FALSE,173,Accepted,5,4,C,,IMPROPER PASSING,
28140782,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0070,3657,MAMMOTH CAVE,RD,,,,,,,,37.13215007,-86.02285776,2.626,5/2/2021,1749,1,1,0,0,CLEAR,DRY,TRUE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,,,44333.45477,FALSE,181,Accepted,5,5,O,,INATTENTION,
28140788,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,MILLSTOWN,RD,,,,,,,,37.05534754,-86.07367022,2.47,5/9/2021,1826,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44333.45498,FALSE,181,Accepted,5,5,O,,,
28140790,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY2198,65,LICK BRANCH,RD,,,,,,,,36.96256673,-85.86497776,0.473,5/13/2021,1203,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,,,44333.45503,FALSE,146,Accepted,5,5,O,,OVERCORRECTING/OVERSTEERING,
28140793,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,SILOAM,RD,,,,,,,,36.9568375,-85.88367153,0.169,5/9/2021,1328,2,2,0,0,RAINING,WET,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,44333.45509,FALSE,172,Accepted,5,5,O,"SLIPPERY SURFACE, WATER POOLING",NOT UNDER PROPER CONTROL,
28141615,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,,MAIN,ST,W,,SHANE,,,,,37.00354952,-85.92900658,1.508,5/12/2021,1435,2,2,0,0,CLEAR,DRY,FALSE,REAR END - ONE VEHICLE TURNING RIGHT,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,44333.62345,FALSE,2242,Accepted,5,5,O,OTHER,"INATTENTION, DISTRACTION, FATIGUE","OTHER, WINDOWS, WINDSHIELD"
28144808,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,1845,FRANKS MILL,RD,,,,,,,,37.02163722,-85.87931659,0.626,5/16/2021,1140,1,1,0,0,CLOUDY,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,,,44334.3824,FALSE,146,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,
28145321,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,,COLUMBIA,AVE,,,SCOTTIE,,,,,37.0085759,-85.88612089,4.264,5/14/2021,733,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,44334.48594,FALSE,2288,Accepted,5,5,O,,"DISTRACTION, INATTENTION",
28150132,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY1297,,OLD BOWLING GREEN,RD,,,,,,,,36.97854046,-86.07476947,4.324,5/18/2021,730,2,2,0,0,CLOUDY,DRY,TRUE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44335.50707,FALSE,157,Accepted,5,5,O,,INATTENTION,
28151735,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,US0068X,MAIN,,,,,37.00204372,-85.9263865,14.258,5/18/2021,1500,2,2,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,44335.79897,FALSE,2285,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,
28151736,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,211,FRAZIER,AVE,,,,,,,,36.99577228,-85.90077008,0.069,1/14/2021,2016,1,1,0,0,CLEAR,OTHER,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & GRADE,OTHER,,,44335.79902,FALSE,2287,Accepted,5,5,O,OTHER,OTHER,
28152310,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,PUBLIC,SQ,N,,,US0031EX,US31E BUS TURN LANE,US0031EX,US31E BUS TURN LANE,36.99610111,-85.91239421,1.49,5/18/2021,1350,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44335.92597,FALSE,2273,Accepted,5,5,O,,MISJUDGE CLEARANCE,
28156418,KSP0300,"KY STATE POLICE, POST 03",Accepted,BARREN,LN9008,,LN9008 W,,,,,,,,,37.02131433,-86.03717724,4.967,5/19/2021,700,2,2,0,1,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44336.93329,FALSE,638,Accepted,5,4,C,,FAILED TO YIELD RIGHT OF WAY,
28157139,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,109,KARAKAL,DR,,,,,,,,37.00474581,-85.89980699,0.091,5/9/2021,1010,2,1,0,0,CLOUDY,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44337.12636,FALSE,48,Accepted,5,5,O,,INATTENTION,
28157635,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,,ROGERS,,,,,37.00377112,-85.92552114,14.341,5/20/2021,1505,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44337.30471,FALSE,2260,Accepted,3,3,B,,FAILED TO YIELD RIGHT OF WAY,
28158058,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0068,,VETERANS OUTER,LOOP,,,,,,,,37.02337305,-85.88629156,14.566,5/14/2021,1448,2,2,0,0,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44337.40169,FALSE,174,Accepted,5,5,O,,EMOTIONAL,
28158059,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,OLD DIXIE,HWY,,,,,,,,37.0924628,-86.04760496,0.087,5/15/2021,1554,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44337.40173,FALSE,174,Accepted,5,5,O,,,TIRE FAILURE
28158060,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,WILLIE GROCE,RD,,,,,,,,36.95009125,-85.90340727,0.88,5/19/2021,1406,1,1,0,1,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,,,44337.40176,FALSE,157,Accepted,5,4,C,,,
28158061,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0252,,FINNEY,RD,,,,,,,,36.9423195,-86.02707652,7.156,5/20/2021,1141,2,2,0,0,CLEAR,GRAVEL,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,44337.4018,FALSE,157,Accepted,5,5,O,,INATTENTION,
28164257,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,,MAIN,ST,W,US0031E,L ROGERS WELLS,,,,,37.00204301,-85.92638715,1.692,5/19/2021,1536,4,4,0,1,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,44339.27264,FALSE,2285,Accepted,5,3,B,,INATTENTION,
28166599,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,523,LEXINGTON,DR,,,WILLIAMS,,,,,37.01627634,-85.91549837,0.846,5/5/2021,1216,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44340.12653,FALSE,48,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",
28168088,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0070,3686,MAMMOTH CAVE,RD,,,,,,,,37.13248674,-86.01721695,2.944,4/27/2021,1253,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,44340.40251,FALSE,125,Accepted,5,5,O,"NON-HIGHWAY WORK: WORK ZONE (Utility, Tree, etc.)",,
28168089,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY1342,1593,BEAVER CREEK BOAT RAMP ROAD,RD,,,,,,,,36.93078992,-86.01710636,0.488,5/1/2021,703,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & GRADE,DAYLIGHT,,,44340.40255,FALSE,125,Accepted,5,5,O,GLARE (SUN),,
28168090,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0249,1849,ROSEVILLE,RD,,,,,,,,36.96405402,-85.91286137,14.275,5/1/2021,1401,1,1,0,1,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,44340.40259,FALSE,125,Accepted,5,3,B,,,
28168092,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,389,PRITCHARDSVILLE,RD,,,,,,,,36.97176809,-85.93716378,0.318,5/4/2021,1115,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,44340.40264,FALSE,125,Accepted,4,4,C,,,
28168095,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,,SCOTTSVILLE,RD,,,OLD SCOTTSVILLE LOOP 2,,,,,36.92863109,-85.99575308,7.641,5/7/2021,1534,2,2,0,0,CLEAR,DRY,TRUE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DAYLIGHT,,,44340.4027,FALSE,125,Accepted,5,5,O,,ALCOHOL INVOLVEMENT,OTHER
28168096,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,7400,HAPPY VALLEY,RD,,,,,,,,37.09486069,-85.97330514,3.287,5/15/2021,1134,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44340.40275,FALSE,125,Accepted,5,5,O,,INATTENTION,
28168097,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,482,RUNAWAY,DR,,,,,,,,36.77498731,-86.03707807,0.488,5/19/2021,1225,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & GRADE,DAYLIGHT,,,44340.40278,FALSE,170,Accepted,5,5,O,,MISJUDGE CLEARANCE,
28168098,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0070,,HISEVILLE MAIN,ST,W,,,,,,,37.10131802,-85.81697294,14.949,5/23/2021,923,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44340.40282,FALSE,170,Accepted,5,5,O,ANIMALS ACTION,,
28172880,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,RACE,ST,N,,,,,,,36.99796904,-85.91181759,1.65,5/7/2021,1154,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,44341.30865,FALSE,2410,Accepted,5,5,O,,,
28172886,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,TROJAN,TRL,,,,US0031E,SCOTTSVILLE,,HILLTOPPER,36.97961104,-85.93306789,1.326,5/16/2021,1220,2,2,0,0,CLOUDY,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44341.3088,FALSE,2268,Accepted,5,5,O,,DISTRACTION,
28172891,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,US0031E,L ROGERS WELLS,,ENSMINGER,37.00972786,-85.92175448,9.902,5/17/2021,959,2,2,0,0,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44341.30891,FALSE,2268,Accepted,5,5,O,,DISTRACTION,
28172892,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,S,,,,CROSS,US0068X,MAIN,37.00202072,-85.92638992,14.256,5/17/2021,1612,2,2,0,1,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44341.30895,FALSE,2268,Accepted,5,4,C,,"INATTENTION, MISJUDGE CLEARANCE",MIRRORS
28172894,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,,MAIN,ST,W,,,,SHANE,,SHANK,37.00360014,-85.92898179,1.509,5/21/2021,415,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44341.30901,FALSE,2268,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",
28172896,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,S,,,US0031EX,GREEN,,CAVALRY,36.98476287,-85.93161161,12.979,5/21/2021,1548,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44341.30906,FALSE,2410,Accepted,5,5,O,,MISJUDGE CLEARANCE,
28172897,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068,,VETERANS OUTER,LOOP,,US0031E,JACKSON,,,,,37.03289529,-85.9058665,13.267,5/21/2021,1632,2,2,0,5,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44341.3091,FALSE,2410,Accepted,3,3,B,,,
28173350,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,PRITCHARDSVILLE,RD,,US0031E,SCOTTSVILLE,,,,,36.97623725,-85.93646507,,5/21/2021,1310,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & GRADE,DAYLIGHT,,,44341.37761,FALSE,2240,Accepted,5,5,O,,INATTENTION,
28173352,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,PUBLIC,SQ,E,,,,,,,36.9957893,-85.911902,1.455,5/21/2021,1810,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DUSK,,,44341.37767,FALSE,2240,Accepted,5,5,O,,INATTENTION,
28179044,0050200,CAVE CITY POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,ST,,,,,,,,37.13474113,-85.97475691,,5/13/2021,1045,2,2,0,1,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,44342.5387,FALSE,601,Accepted,5,2,A,,DISREGARD TRAFFIC CONTROL,
28181107,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,FRANKLIN,ST,S,,,KY0090,MAIN,,WASHINGTON,36.99413337,-85.90760688,0.329,5/26/2021,842,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAWN,,,44342.91097,FALSE,50,Accepted,5,5,O,,INATTENTION,
28181109,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068,,VETERANS OUTER,LOOP,,KY0090,HAPPY VALLEY,,,,,37.0244896,-85.93597525,11.345,5/26/2021,1510,2,2,0,0,CLOUDY,WET,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,44342.91102,FALSE,2240,Accepted,5,5,O,,INATTENTION,
28186393,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068,,VETERANS OUTER,LOOP,,,,,BEAVER,,BEAVER,37.02245524,-85.93860809,11.127,5/15/2021,1645,2,1,0,0,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44344.12696,FALSE,2237,Accepted,5,5,O,,DRUG INVOLVEMENT,
28187785,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY1307,,LICK BRANCH,RD,,,,,,,,36.96189756,-85.81782974,2.184,5/18/2021,1920,1,1,0,1,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44344.43244,FALSE,181,Accepted,3,3,B,DEBRIS IN ROADWAY,,
28187793,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0068,,VETERANS OUTER,LOOP,,,,,,,,37.02885021,-85.89524175,13.926,5/24/2021,1341,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44344.4326,FALSE,172,Accepted,5,5,O,ANIMALS ACTION,,
28187794,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY2207,4061,FORK,RD,S,,,,PINE RIDGE,KY0252,FINNEY,36.95298848,-85.99815751,0.54,5/22/2021,1101,1,1,0,1,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,,,44344.43265,FALSE,172,Accepted,5,2,A,OTHER,,
28190481,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,,ROGERS,,,,,37.00375133,-85.92550806,14.34,5/14/2021,1454,2,1,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44345.12714,FALSE,48,Accepted,5,5,O,,INATTENTION,
28190719,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,GREEN,ST,S,,SUNSET,,,,,36.98710776,-85.92161574,0.633,5/28/2021,1348,2,2,0,2,CLOUDY,WET,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,CURVE & LEVEL,DAYLIGHT,,,44345.24428,FALSE,2277,Accepted,5,3,B,SLIPPERY SURFACE,"EXCEEDED STATED SPEED LIMIT, FAILED TO YIELD RIGHT OF WAY",
28198384,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,SMITH,RD,,,,US0031E,L ROGERS WELLS,,WALL,37.0058048,-85.9244104,0.005,5/27/2021,1144,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,CURVE & LEVEL,DAYLIGHT,,,44347.85312,FALSE,50,Accepted,5,5,O,,INATTENTION,
28200982,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,HERBERT TURNER,RD,,,,,,,,37.10618972,-86.03180053,2.874,5/28/2021,1033,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,44348.40057,FALSE,170,Accepted,5,5,O,SLIPPERY SURFACE,,
28200984,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0063,5380,TOMPKINSVILLE,RD,,,,,,,,36.92683049,-85.87388661,9.205,5/29/2021,2045,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44348.40061,FALSE,173,Accepted,5,3,B,ANIMALS ACTION,,
28200991,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,,,,37.08405599,-85.96960105,4.063,5/22/2021,2019,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,44348.40075,FALSE,154,Accepted,5,5,O,ANIMALS ACTION,,
